,city,idx,url
4935,City Stadium,5689,http://aqicn.org/city/china/xian/shitiyuchang/
4936,Sanlu Hospital,3425,http://aqicn.org/city/china/baoji/sanluyiyuan/
4937,Zhuyuangou,3426,http://aqicn.org/city/china/baoji/zhuyuangou/
4938,Monitoring station,3427,http://aqicn.org/city/china/baoji/jiancezhan/
4939,Technical Schools,3428,http://aqicn.org/city/china/baoji/jigongxuexiao/
4940,Chencang EPA,3429,http://aqicn.org/city/china/baoji/chencangquhuanbaojujiashulou/
4941,University of,4413,http://aqicn.org/city/china/baoji/wenlixueyuan/
4942,Sandi Primary,4414,http://aqicn.org/city/china/baoji/sandixiaoxue/
4943,Miaogou Village,4415,http://aqicn.org/city/china/baoji/miaogoucun/
4944,X,3454,http://aqicn.org/city/china/tongchuan/xinquguanweihui/
4945,Party School,3456,http://aqicn.org/city/china/tongchuan/dangxiao/
4946,Wangyi District,4416,http://aqicn.org/city/china/tongchuan/wangyiquzhengfu/
4947,X,4417,http://aqicn.org/city/china/tongchuan/xinqulanzhigongsi/
4948,Agriculture Science,3457,http://aqicn.org/city/china/weinan/nongkesuo/
4949,Gymnasium,3458,http://aqicn.org/city/china/weinan/tiyuguan/
4950,Daily newspaper,3459,http://aqicn.org/city/china/weinan/ribaoshe/
4951,G,4418,http://aqicn.org/city/china/weinan/gaoxinyixiao/
4952,Zh,3460,http://aqicn.org/city/china/xianyang/zhonghuaxiaoqu/
4953,Normal university,3461,http://aqicn.org/city/china/xianyang/shifanxueyuan/
4954,Weather Monitoring,3462,http://aqicn.org/city/china/xianyang/qixiangzhan/
4955,TCM Medical,4419,http://aqicn.org/city/china/xianyang/zhongyixueyuan/
4956,City Monitoring,3463,http://aqicn.org/city/china/yanan/shijiancezhan/
4957,Z,3464,http://aqicn.org/city/china/yanan/zaoyuan/
4958,University Hospital,3465,http://aqicn.org/city/china/yanan/yandayifuyuan/
4959,B,4420,http://aqicn.org/city/china/yanan/baimidadao/
4960,Xian,1569,http://aqicn.org/city/xian/
4961,Tongchuan,1570,http://aqicn.org/city/tongchuan/
4962,Baoji,1571,http://aqicn.org/city/baoji/
4963,Xianyang,1572,http://aqicn.org/city/xianyang/
4964,Weinan,1573,http://aqicn.org/city/weinan/
4965,Yanan,1574,http://aqicn.org/city/yanan/
4966,EPA Chencang,7846,http://aqicn.org/city/china/baoji/chencanghuanbaoju/
4967,Hanchuan Machine,7847,http://aqicn.org/city/china/hanzhong/hanchuanjichuangchangzixiao/
4968,City Monitoring,7848,http://aqicn.org/city/china/hanzhong/shijiancezhan/
4969,Xinyuan BDA,7849,http://aqicn.org/city/china/hanzhong/xinyuankaifaqu/
4970,Nanzheng big,7850,http://aqicn.org/city/china/hanzhong/nanzhengdahekanshuichang/
4971,xi,7855,http://aqicn.org/city/china/ankang/xiangxidong/
4972,Ankang City,7856,http://aqicn.org/city/china/ankang/ankangshijiancezhan/
4973,Hanbin Procuratorate,7857,http://aqicn.org/city/china/ankang/hanbinqujianchayuan/
4974,Monitoring station,7858,http://aqicn.org/city/china/shangluo/jiancezhan/
4975,East Yongsan,7859,http://aqicn.org/city/china/shangluo/donglongshanqixiangju/
4976,Shangzhou District,9889,http://aqicn.org/city/china/shangluo/shangzhouquzhongxue/
4977,Weather station,10447,http://aqicn.org/city/china/xianyang/qixiangzhanduizhaodian/
4978,li,10448,http://aqicn.org/city/china/xianyang/liangsidu/
4979,Gaoling County,11101,http://aqicn.org/city/china/xian/gaolingxianwuxiandianjiankongzhongxin/
4980,Zhouzhi County,11102,http://aqicn.org/city/china/xian/zhouzhixianhuanbaoju/
4981,Lantian County,11103,http://aqicn.org/city/china/xian/lantianxianzhengfu/
4982,Hu County,11104,http://aqicn.org/city/china/xian/huxianwentiju/
4983,Jixian Environmental,11105,http://aqicn.org/city/china/baoji/longxianhuanbaoju/
4984,Linyou County,11106,http://aqicn.org/city/china/baoji/linyouxianhuanbaoju/
4985,Qianyang County,11107,http://aqicn.org/city/china/baoji/qianyangxianhuanbaoju/
4986,Fengxiang County,11108,http://aqicn.org/city/china/baoji/fengxiangxianhuanbaoju/
4987,Fufeng County,11109,http://aqicn.org/city/china/baoji/fufengxianhuanbaoju/
4988,Meixian Environmental,11110,http://aqicn.org/city/china/baoji/meixianhuanbaoju/
4989,Taibai County,11111,http://aqicn.org/city/china/baoji/taibaixianjiwei/
4990,Daishan County,11112,http://aqicn.org/city/china/baoji/qishanxianhuanbaoju/
4991,Fengxian Civic,11113,http://aqicn.org/city/china/baoji/fengxianshiminzhongxin/
4992,Wugong County,11114,http://aqicn.org/city/china/xianyang/wugongxianjiancezhan/
4993,Liquan County,11115,http://aqicn.org/city/china/xianyang/liquanxianhuanbaoju/
4994,Shuyang County,11116,http://aqicn.org/city/china/xianyang/jingyangxianjingganguangchang/
4995,Xunyi County,11117,http://aqicn.org/city/china/xianyang/xunyixianhuanbaoju/
4996,Bin County,11118,http://aqicn.org/city/china/xianyang/binxianhuanbaoju/
4997,Sanyuan County,11119,http://aqicn.org/city/china/xianyang/sanyuanxiantiyuchang/
4998,Ganxian Agricultural,11120,http://aqicn.org/city/china/xianyang/qianxiannongyeju/
4999,Xingping City,11121,http://aqicn.org/city/china/xianyang/xingpingshizilaishuigongsi/
5000,Changwu County,11122,http://aqicn.org/city/china/xianyang/changwuxianchangwuzhongxue/
5001,Suihua County,11123,http://aqicn.org/city/china/xianyang/chunhuaxianzhengfu/
5002,Yongshou County,11124,http://aqicn.org/city/china/xianyang/yongshouxianhuanbaoju/
5003,Yaozhou District,11125,http://aqicn.org/city/china/tongchuan/yaozhouquzhengfu/
5004,Yintai District,11126,http://aqicn.org/city/china/tongchuan/yintaiquzhengfu/
5005,Yijun County,11127,http://aqicn.org/city/china/tongchuan/yijunxianzhengfu/
5006,Heyang County,11128,http://aqicn.org/city/china/weinan/heyangxianrenda/
5007,Huazhou District,11129,http://aqicn.org/city/china/weinan/huazhouquzhengfu/
5008,Dayi County,11130,http://aqicn.org/city/china/weinan/dalixianchengguanju/
5009,Pucheng County,11131,http://aqicn.org/city/china/weinan/puchengxianzhengfu/
5010,Chengcheng County,11132,http://aqicn.org/city/china/weinan/chengchengxianzhengfu/
5011,Baishui County,11133,http://aqicn.org/city/china/weinan/baishuixianrenda/
5012,Shaoguan County,11134,http://aqicn.org/city/china/weinan/tongguanxianzhengfu/
5013,Fuping County,11135,http://aqicn.org/city/china/weinan/fupingxiandanganju/
5014,Huayin City,11136,http://aqicn.org/city/china/weinan/huayinshizhengfu/
5015,Ansai District,11137,http://aqicn.org/city/china/yanan/ansaiqurenminyiyuan/
5016,Wuqi County,11138,http://aqicn.org/city/china/yanan/wuqixianhuanbaoju/
5017,Zhidan County,11139,http://aqicn.org/city/china/yanan/zhidanxianzhengfu/
5018,Fuxian Shaliang,11140,http://aqicn.org/city/china/yanan/fuxianshaliangzhongxue/
5019,Yichuan County,11141,http://aqicn.org/city/china/yanan/yichuanxianhuanbaoju/
5020,Luochuan County,11142,http://aqicn.org/city/china/yanan/luochuanxianpingguoju/
5021,Huanglong County,11143,http://aqicn.org/city/china/yanan/huanglongxianlvyouju/
5022,Huangling County,11144,http://aqicn.org/city/china/yanan/huanglingxianhuanbaoju/
5023,Yanchuan County,11145,http://aqicn.org/city/china/yanan/yanchuanxianhuanbaoju/
5024,Yanxian County,11146,http://aqicn.org/city/china/yanan/yanchangxianhuanbaoju/
5025,Zichang County,11147,http://aqicn.org/city/china/yanan/zichangxianhuanbaoju/
5026,Ganquan County,11148,http://aqicn.org/city/china/yanan/ganquanxianhuanbaoju/
5027,Foping County,11160,http://aqicn.org/city/china/hanzhong/fupingxianhuanbaoju/
5028,Liuba County,11161,http://aqicn.org/city/china/hanzhong/liubaxianjiancezhan/
5029,Xixiang County,11162,http://aqicn.org/city/china/hanzhong/xixiangxianjiancezhan/
5030,Lueyang County,11163,http://aqicn.org/city/china/hanzhong/lueyangxianfuyoubaojianyuan/
5031,Ningqiang County,11164,http://aqicn.org/city/china/hanzhong/ningqiangxianzhengfu/
5032,Yangxian government,11165,http://aqicn.org/city/china/hanzhong/yangxianzhengfu/
5033,Jixian County,11166,http://aqicn.org/city/china/hanzhong/mianxianzhengfu/
5034,Zhenba County,11167,http://aqicn.org/city/china/hanzhong/zhenbaxianjiancezhan/
5035,Chenggu County,11168,http://aqicn.org/city/china/hanzhong/chengguxianzhengfu/
5036,Nanzheng County,11169,http://aqicn.org/city/china/hanzhong/nanzhengxianhuanbaoju/
5037,Shiquan County,11170,http://aqicn.org/city/china/ankang/shiquanxianshiquanzhongxue/
5038,Hanyin County,11171,http://aqicn.org/city/china/ankang/hanyinxianhuanbaoju/
5039,Ningshan County,11172,http://aqicn.org/city/china/ankang/ningshanxianhuanbaoju/
5040,Xunyang County,11173,http://aqicn.org/city/china/ankang/xunyangxianhuanbaoju/
5041,Gifu County,11174,http://aqicn.org/city/china/ankang/langaoxianzhengfufuwuzhongxin/
5042,Pingli County,11175,http://aqicn.org/city/china/ankang/pinglixianminzhengju/
5043,Ziyang County,11176,http://aqicn.org/city/china/ankang/ziyangxianqixiangju/
5044,Baihe County,11177,http://aqicn.org/city/china/ankang/baihexianlieshilingyuan/
5045,Zhenping County,11178,http://aqicn.org/city/china/ankang/zhenpingxianhuanbaoju/
5046,Danfeng County,11179,http://aqicn.org/city/china/shangluo/danfengxianhuanbaoju/
5047,Shanyang County,11180,http://aqicn.org/city/china/shangluo/shanyangxianzhijiaozhongxin/
5048,Lishui County,11181,http://aqicn.org/city/china/shangluo/zuoshuixianhuanbaoju/
5049,Zhen,11182,http://aqicn.org/city/china/shangluo/zhenanxianhuanbaoju/
5050,Shangnan County,11183,http://aqicn.org/city/china/shangluo/shangnanxianhuanbaoju/
5051,Luonan County,11184,http://aqicn.org/city/china/shangluo/luonanxianluonanzhongxue/
5052,Modern agricultural,11185,http://aqicn.org/city/china/yanglingshifanqu/xiandainongyechanyeyuan/
5053,Qinchuan Company,11186,http://aqicn.org/city/china/yanglingshifanqu/qinchuangongsi/
5054,Linyi District,11193,http://aqicn.org/city/china/xian/lintongqubingmayongbowuguan/
5055,Worker hospital,1403,http://aqicn.org/city/china/lanzhou/zhigongyiyuan/
5056,Lanlian hotel,1404,http://aqicn.org/city/china/lanzhou/lanlianbinguan/
5057,Yuzhong l,1405,http://aqicn.org/city/china/lanzhou/yuzhonglandaxiaoqu/
5058,Biological Product,1406,http://aqicn.org/city/china/lanzhou/shengwuzhipinsuo/
5059,Railway Design,1407,http://aqicn.org/city/china/lanzhou/tielushejiyuan/
5060,Municipal Science,3847,http://aqicn.org/city/china/jinchang/shikewei/
5061,Jinchuan Company,3848,http://aqicn.org/city/china/jinchang/gongsierzhao/
5062,Xinchuan Court,3849,http://aqicn.org/city/china/jinchang/xinchuanyuan/
5063,Jiuquan Refractories,3722,http://aqicn.org/city/china/jiayuguan/jiugangnaicaigongsi/
5064,Bureau of,3723,http://aqicn.org/city/china/jiayuguan/qixiangju/
5065,Lanzhou,1575,http://aqicn.org/city/lanzhou/
5066,Jinchang,1576,http://aqicn.org/city/jinchang/
5067,Jiayuguan,3721,http://aqicn.org/city/jiayuguan/
5068,Yuyuan Hotel,7137,http://aqicn.org/city/china/baiyin/yuyuanfandian/
5069,d,7138,http://aqicn.org/city/china/baiyin/dongligongsi/
5070,xi,7139,http://aqicn.org/city/china/tianshui/xianrenya/
5071,j,7140,http://aqicn.org/city/china/tianshui/jinbuxiang/
5072,Cultural Center,7141,http://aqicn.org/city/china/tianshui/wenhuaguan/
5073,Monitoring station,7142,http://aqicn.org/city/china/wuwei/jiancezhan/
5074,l,7143,http://aqicn.org/city/china/wuwei/leitai/
5075,Monitoring station,7144,http://aqicn.org/city/china/zhangye/jiancezhan/
5076,k,7145,http://aqicn.org/city/china/zhangye/kewei/
5077,Monitoring station,7146,http://aqicn.org/city/china/pingliang/jiancezhan/
5078,b,7147,http://aqicn.org/city/china/pingliang/bowuguan/
5079,c,7148,http://aqicn.org/city/china/jiuquan/cangmenjiezizhan/
5080,f,7149,http://aqicn.org/city/china/jiuquan/fukangjiashijiezizhan/
5081,District Environmental,7150,http://aqicn.org/city/china/qingyang/quhuanbaoju/
5082,li,7151,http://aqicn.org/city/china/qingyang/liangmaozonggongsi/
5083,City EPA,7152,http://aqicn.org/city/china/qingyang/shihuanbaoju/
5084,Stations ,7153,http://aqicn.org/city/china/dingxi/jiancezhanyuanliangshiju/
5085,South Peak,7154,http://aqicn.org/city/china/dingxi/nanfengzhaodaisuoyuanqizhongjichang/
5086,h,7155,http://aqicn.org/city/china/longnan/hanwangzhengushuizi/
5087,Forestry Bureau,7156,http://aqicn.org/city/china/longnan/shilinyeju/
5088,Environment protection,7860,http://aqicn.org/city/china/gannanzhou/huanbaoju/
5089,Environment protection,7861,http://aqicn.org/city/china/linxiazhou/huanbaoju/
5090,Zh,7862,http://aqicn.org/city/china/linxiazhou/zhouweidangxiao/
5091,Helanshan Maliankou,1408,http://aqicn.org/city/china/yinchuan/helanshanmaliankou/
5092,Ning,1409,http://aqicn.org/city/china/yinchuan/ningandajie/
5093,Ninghua living,1410,http://aqicn.org/city/china/yinchuan/ninghuashenghuoqu/
5094,Helanshan East,1411,http://aqicn.org/city/china/yinchuan/helanshandonglu/
5095,College Road,1412,http://aqicn.org/city/china/yinchuan/xueyuanlu/
5096,Yinhu Lane,1423,http://aqicn.org/city/china/yinchuan/yinhuxiang/
5097,Shahu Tourism,4439,http://aqicn.org/city/china/shizuishan/shahulvyouqu/
5098,Dawukou huanghe,4440,http://aqicn.org/city/china/shizuishan/dawukouhuanghedongjie/
5099,Huinong South,4441,http://aqicn.org/city/china/shizuishan/huinongnandajie/
5100,Hongguozi Town,4442,http://aqicn.org/city/china/shizuishan/hongguozizhenhuixinjie/
5101,Yinchuan,1578,http://aqicn.org/city/yinchuan/
5102,Shizuishan,1579,http://aqicn.org/city/shizuishan/
5103,Monitoring station,1413,http://aqicn.org/city/china/wulumuqi/jiancezhan/
5104,Toll office,1414,http://aqicn.org/city/china/wulumuqi/shoufeisuo/
5105,Xinjiang Academy,1415,http://aqicn.org/city/china/wulumuqi/xinjiangnongkeyuannongchang/
5106,Railway Bureau,1416,http://aqicn.org/city/china/wulumuqi/tieluju/
5107,No,1417,http://aqicn.org/city/china/wulumuqi/sanshiyizhongxue/
5108,No,1418,http://aqicn.org/city/china/wulumuqi/qishisizhongxue/
5109,Midong district,1419,http://aqicn.org/city/china/wulumuqi/midongquhuanbaoju/
5110,Kongque Park,4430,http://aqicn.org/city/china/kuerle/kongquegongyuan/
5111,Cotton Mill,4431,http://aqicn.org/city/china/kuerle/mianfangchang/
5112,BDA,4432,http://aqicn.org/city/china/kuerle/jingjikaifaqu/
5113,Baijiantan District,4296,http://aqicn.org/city/china/kelamayi/baijiantanqu/
5114,Chengzheng New,4297,http://aqicn.org/city/china/kelamayi/changzhengxincun/
5115,Dushanzi District,4298,http://aqicn.org/city/china/kelamayi/dushanziqu/
5116,Wuerhequ trade,4300,http://aqicn.org/city/china/kelamayi/wuerhequshangmaolou/
5117,South Forestry,4433,http://aqicn.org/city/china/kelamayi/nanlinxiaoqu/
5118,Wulumuqi,1580,http://aqicn.org/city/wulumuqi/
5119,Karamay,1581,http://aqicn.org/city/karamay/
5120,Korla,4448,http://aqicn.org/city/korla/
5121,Kashi,7911,http://aqicn.org/city/kashi/
5122,Yili,7912,http://aqicn.org/city/yili/
5123,City EPA,7229,http://aqicn.org/city/china/tulufandiqu/shihuanbaoju/
5124,d,7230,http://aqicn.org/city/china/tulufandiqu/diquhuanbaoju/
5125,d,7231,http://aqicn.org/city/china/hamidiqu/diqujiancezhan/
5126,h,7232,http://aqicn.org/city/china/hamidiqu/hamishifanxuexiao/
5127,Tianshan Tianchi,7233,http://aqicn.org/city/china/changjizhou/tianshantianchi/
5128,State Stations,7234,http://aqicn.org/city/china/changjizhou/zhoujiancezhan/
5129,New government,7235,http://aqicn.org/city/china/changjizhou/xinquzhengwuzhongxin/
5130,TV station,7236,http://aqicn.org/city/china/akesudiqu/dianshitai/
5131,Art Center,7237,http://aqicn.org/city/china/akesudiqu/yishuzhongxin/
5132,Patrol unit,7239,http://aqicn.org/city/china/kashidiqu/xunjingdadui/
5133,w,7240,http://aqicn.org/city/china/kashidiqu/wuban/
5134,City Environmental,7241,http://aqicn.org/city/china/kashidiqu/shihuanjingjiancezhan/
5135,d,7242,http://aqicn.org/city/china/hetiandiqu/diquzhan/
5136,g,7243,http://aqicn.org/city/china/hetiandiqu/gujiangbagexiangyuanna/
5137,City EPA,7244,http://aqicn.org/city/china/yilihasakezhou/shihuanbaoju/
5138,New Government,7245,http://aqicn.org/city/china/yilihasakezhou/xinzhengfupianqu/
5139,No,7246,http://aqicn.org/city/china/yilihasakezhou/diershuichang/
5140,d,7247,http://aqicn.org/city/china/tachengdiqu/dongmenwaixiaoyouyuan/
5141,xi,7248,http://aqicn.org/city/china/aletaidiqu/xiaodonggou/
5142,City Station,7249,http://aqicn.org/city/china/aletaidiqu/shizhan/
5143,,7250,http://aqicn.org/city/china/shihezi/aiqingshigeguan/
5144,y,7251,http://aqicn.org/city/china/shihezi/yangguangxuexiao/
5145,Agricultural Water,7252,http://aqicn.org/city/china/wujiaqu/nongshuidaxia/
5146,,9887,http://aqicn.org/city/china/wulumuqi/peixunjidi/
5147,Public security,10445,http://aqicn.org/city/china/daxinganlingdi/gonganju/
5148,Environment protection,10446,http://aqicn.org/city/china/daxinganlingdi/huanbaoju/
5149,Luohe new,11187,http://aqicn.org/city/china/xixianxinqu/jinghexincheng/
5150,Fengxi new,11188,http://aqicn.org/city/china/xixianxinqu/fengxixincheng/
5151,Qinhan new,11189,http://aqicn.org/city/china/xixianxinqu/qinhanxincheng/
5152,Jidong New,11190,http://aqicn.org/city/china/xixianxinqu/fengdongxincheng/
5153,Konggang New,11191,http://aqicn.org/city/china/xixianxinqu/konggangxincheng/
5154,Quinta Park,11192,http://aqicn.org/city/china/hancheng/jintagongyuan/
5155,Cal,5372,http://aqicn.org/city/macau/calcada-do-poco/
5156,Taipa Grande,5373,http://aqicn.org/city/macau/taipa-grande/
5157,Subesta,5374,http://aqicn.org/city/macau/subestacao-macau-norte/
5158,Parque Central,5375,http://aqicn.org/city/macau/parque-central-da-taipa/
5159,Coloane,9052,http://aqicn.org/city/macau/coloane/
5160,K,9888,http://aqicn.org/city/macau/ka-ho/
5161,Hanoi US,8641,http://aqicn.org/city/vietnam/hanoi/us-embassy/
5162,United Nations,8688,http://aqicn.org/city/vietnam/hanoi/unis/
5163,Hanoi,1583,http://aqicn.org/city/vietnam/hanoi/
5164,Ho Chi,8767,http://aqicn.org/city/vietnam/ho-chi-minh-city/us-consulate/
5165,Da Nang,1584,http://aqicn.org/city/vietnam/da-nang/
5166,Nha Trang,1585,http://aqicn.org/city/vietnam/nha-trang/
5167,Hue,5505,http://aqicn.org/city/vietnam/hue/
5168,Viet Tri,5506,http://aqicn.org/city/vietnam/viet-tri/
5169,Ha Long,5507,http://aqicn.org/city/vietnam/ha-long/
5170,Qu,11776,http://aqicn.org/city/vietnam/quang-ninh/quang-hanh-/
5171,Qu,11777,http://aqicn.org/city/vietnam/quang-ninh/ubnd-phuong-mao-khe-/
5172,Qu,11778,http://aqicn.org/city/vietnam/quang-ninh/ubnd-tp-uong-bi/
5173,Qu,11779,http://aqicn.org/city/vietnam/quang-ninh/phuong-nam-/
5174,Qu,11780,http://aqicn.org/city/vietnam/quang-ninh/nam-cau-trang-/
5175,Qu,11781,http://aqicn.org/city/vietnam/quang-ninh/yen-my-/
5176,Qu,11782,http://aqicn.org/city/vietnam/quang-ninh/thanh-uy-mong-cai-/
5177,Matsu,1657,http://aqicn.org/city/taiwan/matzu/
5178,Dongyin,8768,http://aqicn.org/city/taiwan/dongyin/
5179,FugueiCape,11194,http://aqicn.org/city/taiwan/fugueicape/
5180,North,12418,http://aqicn.org/city/taiwan/north/taipei-city/jhongjheng/
5181,North,12419,http://aqicn.org/city/taiwan/north/taipei-city/dajhih/
5182,North,12420,http://aqicn.org/city/taiwan/north/taipei-city/sinyi/
5183,North,12421,http://aqicn.org/city/taiwan/north/taipei-city/nangang/
5184,North,12422,http://aqicn.org/city/taiwan/north/taipei-city/neihu/
5185,North,12423,http://aqicn.org/city/taiwan/north/taipei-city/mujha/
5186,North,12424,http://aqicn.org/city/taiwan/north/taipei-city/chengde/
5187,North,12425,http://aqicn.org/city/taiwan/north/taipei-city/jhongbei/
5188,Central,12580,http://aqicn.org/city/taiwan/central/taichung-city/dajia/
5189,Central,12581,http://aqicn.org/city/taiwan/central/taichung-city/dali/
